CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-100296,Female,1,Yes,No,57,Two year,Yes,Electronic check,27.08,1690.04,No
CUST-100297,Female,0,Yes,Yes,11,Month-to-month,No,Electronic check,100.38,1087.2,Yes
CUST-100298,Male,0,No,No,45,Two year,Yes,Mailed check,23.83,972.04,No
CUST-100299,Male,1,No,Yes,30,One year,No,Electronic check,92.29,2672.86,Yes
CUST-100300,Male,0,No,Yes,47,Two year,Yes,Bank transfer (automatic),64.97,3319.25,No
CUST-100301,Male,0,Yes,Yes,59,One year,Yes,Mailed check,38.6,2427.05,No
CUST-100302,Male,0,Yes,No,43,One year,Yes,Electronic check,108.55,4922.44,Yes
CUST-100303,Female,0,No,Yes,29,Month-to-month,Yes,Bank transfer (automatic),31.05,857.24,Yes
CUST-100304,Male,0,Yes,Yes,38,Two year,No,Bank transfer (automatic),87.49,3087.64,No
CUST-100305,Female,0,No,Yes,43,One year,No,Credit card (automatic),39.38,1742.39,No
CUST-100306,Male,1,Yes,Yes,46,Two year,Yes,Mailed check,101.55,4270.53,No
CUST-100307,Male,0,No,No,16,One year,No,Electronic check,77.31,1234.2,No
CUST-100308,Female,0,Yes,Yes,70,One year,Yes,Electronic check,93.74,6771.52,No
CUST-100309,Female,0,Yes,No,13,One year,No,Mailed check,94.5,1229.57,No
CUST-100310,Male,0,No,Yes,41,Two year,Yes,Mailed check,27.98,1101.68,Yes
CUST-100311,Female,0,Yes,No,13,Month-to-month,No,Bank transfer (automatic),112.55,1393.85,Yes
CUST-100312,Male,1,No,Yes,40,Two year,Yes,Credit card (automatic),46.35,1761.31,No
CUST-100313,Male,1,Yes,Yes,39,One year,No,Credit card (automatic),52.12,2031.47,No
CUST-100314,Male,0,No,Yes,60,One year,Yes,Electronic check,68.89,4016.03,No
CUST-100315,Female,0,Yes,No,30,Month-to-month,No,Electronic check,45.24,1301.93,No
CUST-100316,Female,0,Yes,No,48,Two year,Yes,Credit card (automatic),102.91,4474.4,No
CUST-100317,Male,1,Yes,Yes,46,One year,Yes,Electronic check,42.02,2096.78,No
CUST-100318,Male,0,Yes,No,24,One year,Yes,Credit card (automatic),76.37,1747.4,No
CUST-100319,Male,0,No,Yes,11,Month-to-month,Yes,Electronic check,41.71,500.45,No
CUST-100320,Male,1,No,Yes,30,Month-to-month,No,Bank transfer (automatic),93.28,3014.06,Yes
CUST-100321,Female,0,Yes,Yes,25,One year,Yes,Credit card (automatic),104.61,2714.73,No
CUST-100322,Male,0,Yes,Yes,51,Month-to-month,No,Bank transfer (automatic),111.96,5484.96,No
CUST-100323,Male,0,No,Yes,48,Two year,No,Mailed check,59.3,3004.14,No
CUST-100324,Female,0,Yes,No,43,Two year,Yes,Bank transfer (automatic),73.2,2951.29,No
CUST-100325,Female,1,Yes,No,18,One year,Yes,Credit card (automatic),105.65,1763.16,No
CUST-100326,Male,0,Yes,Yes,0,Month-to-month,Yes,Bank transfer (automatic),79.92,79.92,No
CUST-100327,Female,0,Yes,Yes,30,One year,No,Mailed check,102.19,3302.44,No
CUST-100328,Male,0,No,No,40,Two year,No,Credit card (automatic),79.19,2858.97,No
CUST-100329,Male,0,Yes,Yes,34,One year,Yes,Mailed check,46.27,1539.55,No
CUST-100330,Female,1,No,No,51,Two year,Yes,Mailed check,50.43,2548.71,No
CUST-100331,Male,1,No,Yes,11,One year,No,Bank transfer (automatic),100.25,1149.22,Yes
CUST-100332,Female,0,No,No,18,Month-to-month,Yes,Mailed check,93.51,1561.18,Yes
CUST-100333,Male,1,No,Yes,65,Two year,Yes,Electronic check,69.69,4786.92,No
CUST-100334,Male,0,No,No,1,Month-to-month,No,Credit card (automatic),114.74,104.2,Yes
CUST-100335,Female,0,No,Yes,45,One year,Yes,Bank transfer (automatic),77.97,3581.76,No
CUST-100336,Female,1,Yes,No,39,Two year,No,Credit card (automatic),93.27,3484.46,Yes
CUST-100337,Female,0,No,No,30,Two year,Yes,Mailed check,38.81,1180.4,No
CUST-100338,Male,0,No,Yes,12,Month-to-month,No,Credit card (automatic),28.59,321.56,Yes
CUST-100339,Male,0,No,No,26,One year,No,Credit card (automatic),50.67,1438.13,No
CUST-100340,Male,1,No,No,17,Two year,No,Electronic check,68.55,1266.09,No
CUST-100341,Male,0,No,No,20,Month-to-month,No,Credit card (automatic),63.56,1233.31,No
CUST-100342,Female,0,Yes,No,47,Two year,No,Credit card (automatic),26.03,1278.0,Yes
CUST-100343,Female,0,No,No,42,Two year,Yes,Bank transfer (automatic),31.72,1409.36,No
CUST-100344,Female,0,Yes,No,54,One year,Yes,Electronic check,22.1,1197.68,No
CUST-100345,Male,0,Yes,No,3,Month-to-month,No,Electronic check,47.08,140.45,Yes
CUST-100346,Female,0,No,Yes,6,Month-to-month,No,Mailed check,62.23,410.34,Yes
CUST-100347,Female,0,Yes,Yes,13,Two year,No,Mailed check,54.43,641.33,No
CUST-100348,Female,0,No,No,7,Month-to-month,No,Mailed check,67.47,516.78,Yes
CUST-100349,Female,0,Yes,Yes,14,Month-to-month,Yes,Mailed check,85.84,1314.77,No
CUST-100350,Male,0,Yes,Yes,37,Two year,No,Mailed check,47.81,1899.83,Yes
CUST-100351,Male,0,Yes,Yes,43,Month-to-month,No,Bank transfer (automatic),54.43,2411.59,Yes
CUST-100352,Female,1,Yes,No,39,Two year,Yes,Electronic check,26.6,969.45,Yes
CUST-100353,Male,0,Yes,Yes,61,One year,Yes,Electronic check,36.54,2254.22,Yes
CUST-100354,Female,0,Yes,No,71,Two year,No,Electronic check,36.8,2537.66,Yes
CUST-100355,Male,1,No,No,30,Two year,Yes,Credit card (automatic),78.14,2358.62,No
CUST-100356,Male,0,No,No,54,Two year,Yes,Credit card (automatic),74.0,3962.51,Yes
CUST-100357,Female,1,Yes,Yes,35,Month-to-month,No,Electronic check,89.24,3279.27,No
CUST-100358,Female,0,No,No,28,Month-to-month,Yes,Bank transfer (automatic),38.35,975.46,No
CUST-100359,Female,0,No,No,59,Two year,Yes,Bank transfer (automatic),42.35,2344.07,No
CUST-100360,Female,0,No,Yes,33,Month-to-month,No,Credit card (automatic),32.54,1168.88,No
CUST-100361,Male,0,Yes,No,65,One year,No,Electronic check,102.79,6711.02,Yes
CUST-100362,Female,0,Yes,Yes,18,One year,No,Mailed check,102.62,1672.43,No
CUST-100363,Male,0,Yes,Yes,51,Month-to-month,No,Mailed check,101.82,4749.77,No
CUST-100364,Female,0,No,No,17,One year,No,Mailed check,58.21,968.53,No
CUST-100365,Male,0,No,Yes,27,Two year,No,Mailed check,117.51,2881.37,Yes
CUST-100366,Female,0,Yes,Yes,18,One year,No,Electronic check,117.04,1910.42,Yes
CUST-100367,Male,0,Yes,No,72,Two year,Yes,Mailed check,107.45,7819.63,No
CUST-100368,Male,0,No,No,71,Two year,Yes,Credit card (automatic),28.94,2246.59,No
CUST-100369,Female,1,No,No,52,One year,Yes,Mailed check,22.41,1052.1,No
CUST-100370,Female,0,Yes,No,12,One year,No,Credit card (automatic),63.18,777.66,No
CUST-100371,Male,0,Yes,Yes,71,Two year,No,Credit card (automatic),61.46,4520.47,No
CUST-100372,Female,0,Yes,Yes,64,Two year,No,Electronic check,36.65,2420.99,No
CUST-100373,Female,0,No,No,8,Month-to-month,Yes,Credit card (automatic),112.16,948.66,Yes
CUST-100374,Male,0,Yes,No,64,Two year,No,Bank transfer (automatic),116.79,6908.43,No
CUST-100375,Female,1,Yes,Yes,50,Month-to-month,Yes,Mailed check,41.05,1954.02,Yes
CUST-100376,Female,0,Yes,Yes,25,One year,Yes,Bank transfer (automatic),97.02,2621.31,No
CUST-100377,Female,0,No,No,45,Two year,No,Mailed check,44.54,2136.71,Yes
CUST-100378,Female,0,Yes,No,9,Month-to-month,No,Electronic check,98.98,975.63,No
CUST-100379,Female,0,Yes,Yes,18,One year,No,Bank transfer (automatic),30.03,534.15,No
CUST-100380,Female,0,No,Yes,33,Two year,No,Credit card (automatic),42.16,1526.25,No
CUST-100381,Male,0,Yes,Yes,56,Two year,No,Electronic check,45.19,2409.32,No
CUST-100382,Male,0,Yes,Yes,0,Month-to-month,Yes,Mailed check,27.33,27.33,Yes
CUST-100383,Female,0,No,Yes,35,One year,Yes,Mailed check,98.39,3110.61,Yes
CUST-100384,Female,0,No,No,24,One year,Yes,Credit card (automatic),24.21,607.84,No
CUST-100385,Male,0,Yes,No,12,Month-to-month,Yes,Credit card (automatic),58.5,751.56,No
CUST-100386,Female,0,No,Yes,18,Month-to-month,Yes,Credit card (automatic),98.9,1789.69,Yes
CUST-100387,Female,1,Yes,No,32,Month-to-month,Yes,Bank transfer (automatic),65.87,2305.98,No
CUST-100388,Male,0,Yes,Yes,4,Month-to-month,Yes,Credit card (automatic),45.77,172.98,Yes
CUST-100389,Female,0,Yes,Yes,16,One year,No,Mailed check,99.69,1447.17,No
CUST-100390,Female,0,Yes,No,9,Month-to-month,No,Mailed check,56.68,485.6,No
CUST-100391,Male,0,No,No,36,Two year,No,Mailed check,63.1,2337.68,No
CUST-100392,Female,0,Yes,Yes,7,Month-to-month,No,Mailed check,103.86,739.18,Yes
CUST-100393,Female,1,No,No,12,One year,No,Mailed check,49.72,651.12,No
CUST-100394,Female,1,Yes,No,36,Two year,Yes,Credit card (automatic),51.66,1982.84,No
CUST-100395,Female,0,Yes,No,19,One year,Yes,Bank transfer (automatic),103.4,1966.66,Yes
CUST-100396,Female,0,Yes,Yes,11,Month-to-month,Yes,Bank transfer (automatic),53.3,641.96,No
CUST-100397,Male,0,No,Yes,33,Month-to-month,Yes,Electronic check,88.94,3165.29,Yes
CUST-100398,Female,1,No,Yes,11,Month-to-month,Yes,Mailed check,95.32,1104.76,No
CUST-100399,Male,0,Yes,Yes,56,Two year,Yes,Credit card (automatic),104.36,5834.34,No
CUST-100400,Male,0,Yes,Yes,13,One year,No,Credit card (automatic),24.36,287.34,No
CUST-100401,Female,0,Yes,No,2,Month-to-month,No,Bank transfer (automatic),38.17,79.41,Yes
CUST-100402,Female,0,No,Yes,10,Month-to-month,No,Credit card (automatic),107.74,1134.33,Yes
CUST-100403,Male,0,No,Yes,11,One year,Yes,Credit card (automatic),22.51,239.25,No
CUST-100404,Male,1,No,No,40,One year,No,Electronic check,45.64,1652.36,No
CUST-100405,Female,0,Yes,Yes,36,Two year,No,Bank transfer (automatic),82.27,3247.79,No
CUST-100406,Male,0,No,Yes,6,One year,Yes,Mailed check,93.81,592.64,No
CUST-100407,Male,0,No,No,21,Month-to-month,No,Mailed check,57.53,1131.62,No
CUST-100408,Male,0,Yes,No,19,One year,No,Credit card (automatic),34.1,629.01,No
CUST-100409,Male,0,No,No,34,One year,No,Credit card (automatic),76.12,2542.73,No
CUST-100410,Male,0,No,No,69,One year,Yes,Mailed check,46.45,3185.81,No
CUST-100411,Male,1,No,Yes,7,One year,No,Credit card (automatic),57.96,425.27,No
CUST-100412,Female,1,Yes,Yes,53,One year,Yes,Bank transfer (automatic),96.78,5074.48,Yes
CUST-100413,Male,0,No,Yes,32,Month-to-month,Yes,Bank transfer (automatic),62.18,1824.53,No
CUST-100414,Female,0,Yes,Yes,22,Month-to-month,Yes,Bank transfer (automatic),57.18,1179.29,No
CUST-100415,Female,0,No,Yes,1,One year,No,Bank transfer (automatic),81.93,78.57,Yes
CUST-100416,Male,0,Yes,Yes,39,Two year,Yes,Credit card (automatic),41.21,1745.6,No
CUST-100417,Female,0,No,Yes,71,One year,No,Electronic check,81.79,5884.77,No
CUST-100418,Female,0,Yes,Yes,70,One year,Yes,Bank transfer (automatic),33.74,2350.24,No
CUST-100419,Female,1,No,Yes,54,Two year,Yes,Bank transfer (automatic),36.62,1991.25,No
CUST-100420,Male,0,No,No,24,One year,No,Bank transfer (automatic),83.82,2131.84,No
CUST-100421,Male,0,Yes,Yes,26,One year,Yes,Credit card (automatic),63.37,1545.48,No
CUST-100422,Male,0,No,No,21,One year,No,Mailed check,59.35,1187.82,No
CUST-100423,Male,0,Yes,No,2,Month-to-month,Yes,Bank transfer (automatic),56.53,109.68,Yes
CUST-100424,Female,0,No,Yes,7,Month-to-month,No,Mailed check,85.89,556.56,No
CUST-100425,Male,0,Yes,No,23,Month-to-month,Yes,Electronic check,46.47,987.37,No
CUST-100426,Male,0,No,Yes,55,Two year,Yes,Bank transfer (automatic),57.66,2938.45,No
CUST-100427,Female,0,No,No,65,One year,Yes,Credit card (automatic),112.08,7960.92,No
CUST-100428,Male,1,Yes,Yes,27,One year,No,Credit card (automatic),44.48,1170.66,No
CUST-100429,Male,0,Yes,No,59,One year,Yes,Bank transfer (automatic),83.16,4669.86,No
CUST-100430,Male,0,Yes,No,7,Two year,Yes,Bank transfer (automatic),44.04,304.67,No
CUST-100431,Female,0,No,Yes,3,Two year,No,Mailed check,30.91,92.0,No
CUST-100432,Male,0,Yes,No,58,One year,Yes,Electronic check,34.04,1868.72,Yes
CUST-100433,Female,0,No,Yes,24,One year,No,Electronic check,23.22,524.27,No
CUST-100434,Female,0,Yes,No,34,One year,No,Electronic check,36.2,1186.75,No
CUST-100435,Female,1,Yes,No,72,One year,Yes,Electronic check,47.13,3513.16,No
CUST-100436,Female,0,No,No,42,Two year,Yes,Bank transfer (automatic),57.66,2247.57,No
CUST-100437,Female,0,Yes,No,24,One year,Yes,Bank transfer (automatic),27.51,647.59,No
CUST-100438,Male,0,Yes,Yes,68,Month-to-month,Yes,Mailed check,79.27,5083.41,No
CUST-100439,Female,0,Yes,No,14,One year,No,Mailed check,28.02,363.38,No
CUST-100440,Female,0,No,Yes,1,Month-to-month,Yes,Mailed check,114.64,110.02,Yes
CUST-100441,Female,0,Yes,Yes,14,One year,Yes,Mailed check,74.49,1130.49,Yes
CUST-100442,Male,0,No,No,31,Month-to-month,Yes,Electronic check,88.06,2767.16,Yes
CUST-100443,Female,0,Yes,Yes,54,Two year,No,Bank transfer (automatic),39.19,2117.93,No
CUST-100444,Female,0,No,No,11,One year,Yes,Mailed check,77.17,778.93,No
CUST-100445,Male,0,Yes,Yes,10,One year,No,Credit card (automatic),97.99,1047.16,Yes
CUST-100446,Female,0,No,No,44,One year,Yes,Mailed check,55.41,2608.13,No
CUST-100447,Female,0,Yes,Yes,5,Month-to-month,Yes,Bank transfer (automatic),61.87,330.64,No
CUST-100448,Male,1,No,No,51,Two year,Yes,Credit card (automatic),30.52,1547.93,No
CUST-100449,Female,0,Yes,No,39,Two year,No,Bank transfer (automatic),37.68,1565.0,No
CUST-100450,Male,0,Yes,No,56,Two year,No,Credit card (automatic),89.34,4848.66,No
CUST-100451,Female,0,No,Yes,45,Two year,No,Bank transfer (automatic),72.24,3118.22,No
CUST-100452,Female,0,Yes,Yes,48,Month-to-month,Yes,Credit card (automatic),41.57,1940.92,Yes
CUST-100453,Female,0,No,Yes,50,One year,Yes,Mailed check,39.26,2108.23,No
CUST-100454,Male,0,No,Yes,12,Month-to-month,Yes,Electronic check,50.35,590.66,Yes
CUST-100455,Male,0,Yes,Yes,24,Month-to-month,No,Mailed check,55.05,1230.41,Yes
CUST-100456,Male,0,No,No,53,Two year,Yes,Credit card (automatic),116.88,5647.49,Yes
CUST-100457,Male,0,No,Yes,9,Month-to-month,Yes,Mailed check,76.26,700.2,No
CUST-100458,Female,0,Yes,No,10,Month-to-month,No,Bank transfer (automatic),37.25,352.58,No
CUST-100459,Male,0,No,No,6,Month-to-month,No,Credit card (automatic),51.19,277.03,No
CUST-100460,Male,0,No,No,61,Two year,No,Credit card (automatic),95.71,6307.87,No
CUST-100461,Male,0,Yes,No,50,One year,Yes,Mailed check,73.42,3928.3,No
CUST-100462,Female,0,Yes,Yes,33,Two year,No,Credit card (automatic),27.1,841.46,No
CUST-100463,Female,0,Yes,Yes,58,Month-to-month,Yes,Electronic check,28.88,1838.14,No
CUST-100464,Female,0,No,Yes,28,Two year,No,Credit card (automatic),58.65,1701.59,No
CUST-100465,Female,0,Yes,No,37,Two year,No,Credit card (automatic),61.86,2253.35,No
CUST-100466,Female,0,No,Yes,4,Month-to-month,Yes,Bank transfer (automatic),101.69,438.08,Yes
CUST-100467,Male,0,Yes,No,30,One year,No,Bank transfer (automatic),92.5,2758.13,No
CUST-100468,Male,0,Yes,No,54,Two year,No,Mailed check,32.63,1807.3,No
CUST-100469,Female,0,Yes,No,12,Month-to-month,Yes,Mailed check,91.3,1092.89,No
CUST-100470,Female,0,Yes,No,67,One year,No,Electronic check,78.19,5358.34,Yes
CUST-100471,Male,0,No,Yes,33,One year,Yes,Electronic check,114.8,3760.84,No
CUST-100472,Female,0,Yes,Yes,4,Month-to-month,Yes,Mailed check,78.52,288.16,No
CUST-100473,Female,0,No,No,51,Two year,No,Mailed check,107.23,5699.74,No
CUST-100474,Male,0,Yes,Yes,12,One year,No,Bank transfer (automatic),49.48,539.97,No
CUST-100475,Female,0,No,No,35,Two year,Yes,Electronic check,115.24,4132.97,No
CUST-100476,Female,0,No,Yes,68,Two year,Yes,Bank transfer (automatic),67.27,4400.87,No
CUST-100477,Female,0,Yes,No,40,One year,No,Mailed check,82.13,3476.52,No
CUST-100478,Female,0,No,Yes,34,Month-to-month,No,Electronic check,55.43,1875.57,Yes
CUST-100479,Male,0,Yes,Yes,55,One year,Yes,Bank transfer (automatic),115.41,5725.69,No
CUST-100480,Female,0,No,No,4,Month-to-month,Yes,Electronic check,55.98,225.42,Yes
CUST-100481,Male,0,Yes,Yes,6,Month-to-month,Yes,Bank transfer (automatic),80.01,485.07,No
CUST-100482,Female,0,No,No,65,Two year,Yes,Electronic check,68.5,4277.71,No
CUST-100483,Female,0,Yes,Yes,12,Month-to-month,Yes,Electronic check,34.33,446.13,No
CUST-100484,Female,0,No,Yes,8,Month-to-month,Yes,Credit card (automatic),69.3,513.54,No
CUST-100485,Male,0,Yes,No,64,Month-to-month,No,Bank transfer (automatic),69.37,4344.14,Yes
CUST-100486,Female,0,Yes,Yes,37,One year,Yes,Credit card (automatic),59.56,2151.7,No
CUST-100487,Female,1,No,No,51,Two year,Yes,Mailed check,115.03,5765.92,Yes
CUST-100488,Female,0,Yes,Yes,40,One year,Yes,Electronic check,40.79,1590.46,No
CUST-100489,Male,0,Yes,Yes,0,One year,Yes,Electronic check,108.71,108.71,Yes
CUST-100490,Female,0,Yes,No,26,One year,Yes,Credit card (automatic),59.56,1652.45,No
CUST-100491,Male,0,Yes,Yes,16,Month-to-month,No,Credit card (automatic),59.01,1019.91,No
CUST-100492,Male,0,Yes,No,3,Month-to-month,No,Credit card (automatic),73.05,238.95,Yes
CUST-100493,Female,0,Yes,Yes,57,Month-to-month,Yes,Electronic check,59.67,3315.94,Yes
CUST-100494,Male,0,No,No,62,One year,Yes,Mailed check,109.91,6471.08,No
CUST-100495,Male,0,Yes,Yes,22,Month-to-month,No,Credit card (automatic),32.2,666.04,No
CUST-100496,Female,0,Yes,No,51,Two year,No,Credit card (automatic),23.21,1155.49,No
CUST-100497,Male,0,Yes,Yes,11,Month-to-month,Yes,Credit card (automatic),70.27,749.88,Yes
CUST-100498,Female,0,Yes,Yes,42,Month-to-month,No,Mailed check,57.02,2290.93,Yes
CUST-100499,Male,0,No,Yes,55,One year,No,Electronic check,23.09,1198.77,Yes
CUST-100500,Male,0,Yes,No,69,Two year,Yes,Electronic check,119.88,7885.69,Yes
CUST-100501,Female,0,Yes,Yes,34,One year,No,Electronic check,29.53,1028.82,No
CUST-100502,Female,0,Yes,No,29,Two year,Yes,Electronic check,23.84,681.6,No
CUST-100503,Female,1,No,Yes,31,Month-to-month,Yes,Credit card (automatic),113.68,3248.67,Yes
CUST-100504,Male,0,No,Yes,14,Month-to-month,Yes,Credit card (automatic),76.39,1110.9,Yes
CUST-100505,Female,0,Yes,No,36,Month-to-month,Yes,Credit card (automatic),59.25,2096.63,Yes
CUST-100506,Female,0,No,Yes,56,Two year,No,Electronic check,51.0,2676.69,No
CUST-100507,Female,0,No,No,51,Two year,No,Bank transfer (automatic),51.76,2785.08,Yes
CUST-100508,Female,0,Yes,No,67,One year,Yes,Bank transfer (automatic),34.2,2076.98,No
CUST-100509,Female,0,No,Yes,35,One year,No,Credit card (automatic),25.14,865.92,No
CUST-100510,Female,0,No,Yes,51,Two year,No,Bank transfer (automatic),119.0,5717.54,No
CUST-100511,Female,1,Yes,No,29,One year,Yes,Mailed check,92.67,2674.15,Yes
CUST-100512,Male,0,No,No,69,One year,No,Electronic check,107.9,7730.68,No
CUST-100513,Female,1,No,Yes,69,Two year,No,Bank transfer (automatic),100.52,6879.25,No
CUST-100514,Male,0,Yes,No,29,Two year,Yes,Mailed check,47.51,1361.88,No
CUST-100515,Male,1,Yes,No,37,Two year,Yes,Mailed check,80.48,3004.99,No
CUST-100516,Female,0,No,Yes,69,One year,No,Mailed check,25.15,1598.68,No
CUST-100517,Male,0,No,Yes,53,Two year,Yes,Electronic check,48.93,2631.08,No
CUST-100518,Male,1,No,Yes,26,One year,Yes,Bank transfer (automatic),117.8,3328.58,Yes
CUST-100519,Male,1,Yes,Yes,3,Month-to-month,Yes,Credit card (automatic),90.22,287.51,Yes
CUST-100520,Male,0,No,No,9,Month-to-month,Yes,Bank transfer (automatic),41.98,401.2,Yes
CUST-100521,Male,0,Yes,No,67,Two year,Yes,Credit card (automatic),82.28,5381.51,No
CUST-100522,Male,0,No,No,70,Two year,No,Mailed check,73.17,5264.74,Yes
CUST-100523,Male,0,No,Yes,37,Two year,Yes,Credit card (automatic),109.54,4399.68,No
CUST-100524,Male,0,No,No,39,Month-to-month,No,Credit card (automatic),66.88,2378.13,No
CUST-100525,Male,0,No,No,42,Two year,No,Electronic check,28.29,1284.28,No
CUST-100526,Male,0,Yes,No,0,Month-to-month,No,Credit card (automatic),52.8,52.8,Yes
CUST-100527,Female,0,Yes,Yes,20,Two year,Yes,Electronic check,33.7,613.24,No
CUST-100528,Male,0,Yes,Yes,46,One year,Yes,Credit card (automatic),58.18,2924.37,No
CUST-100529,Male,1,No,No,19,Month-to-month,Yes,Bank transfer (automatic),24.6,503.43,No
CUST-100530,Female,0,Yes,No,71,One year,Yes,Bank transfer (automatic),116.29,8432.19,Yes
CUST-100531,Female,0,Yes,No,34,Month-to-month,No,Electronic check,41.32,1403.35,Yes
CUST-100532,Female,0,Yes,No,28,Two year,Yes,Mailed check,63.55,1840.6,No
CUST-100533,Male,0,No,Yes,14,Month-to-month,Yes,Electronic check,30.16,452.09,No
CUST-100534,Male,0,Yes,Yes,19,One year,Yes,Bank transfer (automatic),119.18,2477.6,No
CUST-100535,Male,0,No,No,72,One year,No,Credit card (automatic),118.77,9178.53,No
CUST-100536,Female,0,Yes,Yes,47,One year,Yes,Mailed check,43.73,1964.62,No
CUST-100537,Male,0,Yes,Yes,34,Month-to-month,No,Bank transfer (automatic),65.85,2388.92,Yes
CUST-100538,Male,1,No,No,29,Month-to-month,Yes,Mailed check,40.12,1159.36,Yes
CUST-100539,Female,0,No,Yes,15,Month-to-month,No,Mailed check,43.35,608.25,Yes
CUST-100540,Female,0,No,Yes,29,Month-to-month,Yes,Electronic check,78.7,2421.77,Yes
CUST-100541,Female,0,No,Yes,4,Month-to-month,No,Bank transfer (automatic),47.6,189.03,No
CUST-100542,Male,0,Yes,No,30,Month-to-month,No,Credit card (automatic),110.29,3033.54,Yes
CUST-100543,Male,0,No,No,47,Two year,No,Credit card (automatic),105.05,5315.67,No
CUST-100544,Male,0,No,No,22,Month-to-month,No,Bank transfer (automatic),105.24,2450.61,No
CUST-100545,Male,0,No,No,39,Two year,Yes,Mailed check,80.68,3280.6,No
CUST-100546,Female,0,Yes,No,57,One year,No,Bank transfer (automatic),79.47,4376.91,No
CUST-100547,Male,0,Yes,Yes,22,Month-to-month,Yes,Credit card (automatic),45.15,1088.21,No
CUST-100548,Male,0,No,No,25,One year,Yes,Bank transfer (automatic),38.74,885.83,No
CUST-100549,Female,0,Yes,No,2,One year,Yes,Bank transfer (automatic),26.29,57.31,Yes
CUST-100550,Female,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,24.99,23.06,Yes
CUST-100551,Female,1,No,Yes,48,Two year,No,Bank transfer (automatic),57.18,2910.14,No
